date,Region,Municipality,cases,deaths
29/07/2020,Central,Danilovgrad,0,0
29/07/2020,Central,Niksic,11,0
29/07/2020,Central,Tuzi,0,0
29/07/2020,Costal,Bar,2,0
29/07/2020,Costal,Budva,0,0
29/07/2020,Costal,Herceg Novi,1,0
29/07/2020,Costal,Kotor,4,0
29/07/2020,Costal,Tivat,0,0
29/07/2020,Costal,Ulcinj,1,0
29/07/2020,Northern,Andrijevica,0,0
29/07/2020,Northern,Berane,6,0
29/07/2020,Northern,Bijelo Polje,7,0
29/07/2020,Northern,Gusinje,0,0
29/07/2020,Northern,Kolasin,0,0
29/07/2020,Northern,Mojkovac,0,0
29/07/2020,Northern,Petnjica,0,0
29/07/2020,Northern,Plav,0,1
29/07/2020,Northern,Pluzine,4,0
29/07/2020,Northern,Pljevlja,8,0
29/07/2020,Northern,Rozaje,2,1
29/07/2020,Northern,Savnik,0,0
29/07/2020,Northern,Zabljak,0,0
30/07/2020,Central,Podgorica,30,0
30/07/2020,Central,Cetinje,2,0
30/07/2020,Central,Danilovgrad,1,0
30/07/2020,Central,Niksic,3,0
30/07/2020,Central,Tuzi,0,0
30/07/2020,Costal,Bar,3,0
30/07/2020,Costal,Budva,1,0
30/07/2020,Costal,Herceg Novi,0,0
30/07/2020,Costal,Kotor,2,0
30/07/2020,Costal,Tivat,0,0
30/07/2020,Costal,Ulcinj,0,0
30/07/2020,Northern,Andrijevica,1,0
30/07/2020,Northern,Berane,0,0
30/07/2020,Northern,Bijelo Polje,11,1
30/07/2020,Northern,Gusinje,0,0
30/07/2020,Northern,Kolasin,0,0
30/07/2020,Northern,Mojkovac,0,0
30/07/2020,Northern,Petnjica,1,0
30/07/2020,Northern,Plav,0,0
30/07/2020,Northern,Pluzine,0,0
30/07/2020,Northern,Pljevlja,0,0
30/07/2020,Northern,Rozaje,2,0
30/07/2020,Northern,Savnik,0,0
30/07/2020,Northern,Zabljak,0,0
31/07/2020,Central,Podgorica,16,0
31/07/2020,Central,Cetinje,0,0
31/07/2020,Central,Danilovgrad,1,0
31/07/2020,Central,Niksic,4,0
31/07/2020,Central,Tuzi,1,0
31/07/2020,Costal,Bar,3,0
31/07/2020,Costal,Budva,0,0
31/07/2020,Costal,Herceg Novi,0,0
31/07/2020,Costal,Kotor,1,0
31/07/2020,Costal,Tivat,0,0
31/07/2020,Costal,Ulcinj,1,0
31/07/2020,Northern,Andrijevica,1,0
31/07/2020,Northern,Berane,4,1
31/07/2020,Northern,Bijelo Polje,3,0
31/07/2020,Northern,Gusinje,0,0
31/07/2020,Northern,Kolasin,0,0
31/07/2020,Northern,Mojkovac,1,0
31/07/2020,Northern,Petnjica,0,0
31/07/2020,Northern,Plav,0,0
31/07/2020,Northern,Pluzine,0,0
31/07/2020,Northern,Pljevlja,2,0
31/07/2020,Northern,Rozaje,1,0
31/07/2020,Northern,Savnik,0,0
31/07/2020,Northern,Zabljak,0,0
01/08/2020,Central,Podgorica,27,0
01/08/2020,Central,Cetinje,2,0
01/08/2020,Central,Danilovgrad,0,1
01/08/2020,Central,Niksic,24,0
01/08/2020,Central,Tuzi,1,0
01/08/2020,Costal,Bar,3,0
01/08/2020,Costal,Budva,2,0
01/08/2020,Costal,Herceg Novi,4,0
01/08/2020,Costal,Kotor,0,0
01/08/2020,Costal,Tivat,0,0
01/08/2020,Costal,Ulcinj,0,0
01/08/2020,Northern,Andrijevica,1,0
01/08/2020,Northern,Berane,5,0
01/08/2020,Northern,Bijelo Polje,6,0
01/08/2020,Northern,Gusinje,0,0
01/08/2020,Northern,Kolasin,0,0
01/08/2020,Northern,Mojkovac,1,0
01/08/2020,Northern,Petnjica,0,0
01/08/2020,Northern,Plav,0,0
01/08/2020,Northern,Pluzine,3,0
01/08/2020,Northern,Pljevlja,5,0
01/08/2020,Northern,Rozaje,0,0
01/08/2020,Northern,Savnik,0,0
01/08/2020,Northern,Zabljak,0,0
02/08/2020,Central,Podgorica,30,1
02/08/2020,Central,Cetinje,0,0
02/08/2020,Central,Danilovgrad,0,0
02/08/2020,Central,Niksic,7,0
02/08/2020,Central,Tuzi,0,0
02/08/2020,Costal,Bar,1,0
02/08/2020,Costal,Budva,2,0
02/08/2020,Costal,Herceg Novi,1,0
02/08/2020,Costal,Kotor,1,0
02/08/2020,Costal,Tivat,0,0
02/08/2020,Costal,Ulcinj,1,0
02/08/2020,Northern,Andrijevica,0,0
02/08/2020,Northern,Berane,3,0
02/08/2020,Northern,Bijelo Polje,13,0
02/08/2020,Northern,Gusinje,1,0
02/08/2020,Northern,Kolasin,0,0
02/08/2020,Northern,Mojkovac,0,0
02/08/2020,Northern,Petnjica,0,0
02/08/2020,Northern,Plav,0,0
02/08/2020,Northern,Pluzine,0,0
02/08/2020,Northern,Pljevlja,0,0
02/08/2020,Northern,Rozaje,0,0
02/08/2020,Northern,Savnik,0,0
02/08/2020,Northern,Zabljak,0,0
03/08/2020,Central,Podgorica,24,1
03/08/2020,Central,Cetinje,6,0
03/08/2020,Central,Danilovgrad,1,0
03/08/2020,Central,Niksic,0,0
03/08/2020,Central,Tuzi,0,0
03/08/2020,Costal,Bar,0,0
03/08/2020,Costal,Budva,2,0
03/08/2020,Costal,Herceg Novi,1,0
03/08/2020,Costal,Kotor,0,0
03/08/2020,Costal,Tivat,0,0
03/08/2020,Costal,Ulcinj,0,0
03/08/2020,Northern,Andrijevica,0,0
03/08/2020,Northern,Berane,0,0
03/08/2020,Northern,Bijelo Polje,3,0
03/08/2020,Northern,Gusinje,0,0
03/08/2020,Northern,Kolasin,0,0
03/08/2020,Northern,Mojkovac,0,0
03/08/2020,Northern,Petnjica,0,0
03/08/2020,Northern,Plav,0,0
03/08/2020,Northern,Pluzine,0,0
03/08/2020,Northern,Pljevlja,2,0
03/08/2020,Northern,Rozaje,4,0
03/08/2020,Northern,Savnik,0,0
03/08/2020,Northern,Zabljak,0,0
04/08/2020,Central,Podgorica,26,0
04/08/2020,Central,Cetinje,3,0
04/08/2020,Central,Danilovgrad,0,0
04/08/2020,Central,Niksic,11,1
04/08/2020,Central,Tuzi,0,0
04/08/2020,Costal,Bar,1,0
04/08/2020,Costal,Budva,0,0
04/08/2020,Costal,Herceg Novi,0,0
04/08/2020,Costal,Kotor,1,0
04/08/2020,Costal,Tivat,0,0
04/08/2020,Costal,Ulcinj,1,0
04/08/2020,Northern,Andrijevica,0,0
04/08/2020,Northern,Berane,0,0
04/08/2020,Northern,Bijelo Polje,16,0
04/08/2020,Northern,Gusinje,0,0
04/08/2020,Northern,Kolasin,0,0
04/08/2020,Northern,Mojkovac,0,0
04/08/2020,Northern,Petnjica,0,0
04/08/2020,Northern,Plav,0,0
04/08/2020,Northern,Pluzine,0,0
04/08/2020,Northern,Pljevlja,0,0
04/08/2020,Northern,Rozaje,0,0
04/08/2020,Northern,Savnik,0,0
04/08/2020,Northern,Zabljak,0,0
05/08/2020,Central,Podgorica,23,1
05/08/2020,Central,Cetinje,1,0
05/08/2020,Central,Danilovgrad,0,0
05/08/2020,Central,Niksic,0,1
05/08/2020,Central,Tuzi,0,0
05/08/2020,Costal,Bar,1,0
05/08/2020,Costal,Budva,2,0
05/08/2020,Costal,Herceg Novi,1,0
05/08/2020,Costal,Kotor,2,0
05/08/2020,Costal,Tivat,0,0
05/08/2020,Costal,Ulcinj,6,0
05/08/2020,Northern,Andrijevica,0,0
05/08/2020,Northern,Berane,3,2
05/08/2020,Northern,Bijelo Polje,6,0
05/08/2020,Northern,Gusinje,0,0
05/08/2020,Northern,Kolasin,0,0
05/08/2020,Northern,Mojkovac,1,0
05/08/2020,Northern,Petnjica,0,0
05/08/2020,Northern,Plav,0,0
05/08/2020,Northern,Pluzine,0,0
05/08/2020,Northern,Pljevlja,2,0
05/08/2020,Northern,Rozaje,2,0
05/08/2020,Northern,Savnik,0,0
05/08/2020,Northern,Zabljak,0,0
06/08/2020,Central,Podgorica,23,0
06/08/2020,Central,Cetinje,1,0
06/08/2020,Central,Danilovgrad,0,0
06/08/2020,Central,Niksic,17,0
06/08/2020,Central,Tuzi,0,0
06/08/2020,Costal,Bar,5,0
06/08/2020,Costal,Budva,4,0
06/08/2020,Costal,Herceg Novi,3,0
06/08/2020,Costal,Kotor,1,0
06/08/2020,Costal,Tivat,0,0
06/08/2020,Costal,Ulcinj,1,0
06/08/2020,Northern,Andrijevica,0,0
06/08/2020,Northern,Berane,3,0
06/08/2020,Northern,Bijelo Polje,7,1
06/08/2020,Northern,Gusinje,0,0
06/08/2020,Northern,Kolasin,0,0
06/08/2020,Northern,Mojkovac,0,0
06/08/2020,Northern,Petnjica,0,0
06/08/2020,Northern,Plav,0,0
06/08/2020,Northern,Pluzine,1,0
06/08/2020,Northern,Pljevlja,3,1
06/08/2020,Northern,Rozaje,0,1
06/08/2020,Northern,Savnik,0,0
06/08/2020,Northern,Zabljak,0,0
07/08/2020,Central,Podgorica,36,0
07/08/2020,Central,Cetinje,0,0
07/08/2020,Central,Danilovgrad,0,0
07/08/2020,Central,Niksic,10,0
07/08/2020,Central,Tuzi,0,0
07/08/2020,Costal,Bar,4,1
07/08/2020,Costal,Budva,1,0
07/08/2020,Costal,Herceg Novi,2,0
07/08/2020,Costal,Kotor,2,0
07/08/2020,Costal,Tivat,0,0
07/08/2020,Costal,Ulcinj,1,0
07/08/2020,Northern,Andrijevica,0,0
07/08/2020,Northern,Berane,3,0
07/08/2020,Northern,Bijelo Polje,3,0
07/08/2020,Northern,Gusinje,0,0
07/08/2020,Northern,Kolasin,0,0
07/08/2020,Northern,Mojkovac,0,0
07/08/2020,Northern,Petnjica,0,0
07/08/2020,Northern,Plav,0,0
07/08/2020,Northern,Pluzine,0,0
07/08/2020,Northern,Pljevlja,2,0
07/08/2020,Northern,Rozaje,4,0
07/08/2020,Northern,Savnik,0,0
07/08/2020,Northern,Zabljak,0,0
08/08/2020,Central,Podgorica,22,1
08/08/2020,Central,Cetinje,0,0
08/08/2020,Central,Danilovgrad,0,0
08/08/2020,Central,Niksic,8,0
08/08/2020,Central,Tuzi,0,0
08/08/2020,Costal,Bar,0,0
08/08/2020,Costal,Budva,1,0
08/08/2020,Costal,Herceg Novi,1,0
08/08/2020,Costal,Kotor,2,0
08/08/2020,Costal,Tivat,1,0
08/08/2020,Costal,Ulcinj,0,0
08/08/2020,Northern,Andrijevica,0,0
08/08/2020,Northern,Berane,1,0
08/08/2020,Northern,Bijelo Polje,1,0
08/08/2020,Northern,Gusinje,0,0
08/08/2020,Northern,Kolasin,0,0
08/08/2020,Northern,Mojkovac,0,0
08/08/2020,Northern,Petnjica,0,0
08/08/2020,Northern,Plav,0,0
08/08/2020,Northern,Pluzine,1,0
08/08/2020,Northern,Pljevlja,0,0
08/08/2020,Northern,Rozaje,0,0
08/08/2020,Northern,Savnik,0,0
08/08/2020,Northern,Zabljak,0,0
09/08/2020,Central,Podgorica,15,0
09/08/2020,Central,Cetinje,2,0
09/08/2020,Central,Danilovgrad,0,0
09/08/2020,Central,Niksic,0,0
09/08/2020,Central,Tuzi,0,0
09/08/2020,Costal,Bar,3,0
09/08/2020,Costal,Budva,1,0
09/08/2020,Costal,Herceg Novi,0,0
09/08/2020,Costal,Kotor,0,1
09/08/2020,Costal,Tivat,0,0
09/08/2020,Costal,Ulcinj,3,0
09/08/2020,Northern,Andrijevica,0,0
09/08/2020,Northern,Berane,0,1
09/08/2020,Northern,Bijelo Polje,6,0
09/08/2020,Northern,Gusinje,0,0
09/08/2020,Northern,Kolasin,0,0
09/08/2020,Northern,Mojkovac,0,0
09/08/2020,Northern,Petnjica,0,0
09/08/2020,Northern,Plav,0,0
09/08/2020,Northern,Pluzine,0,0
09/08/2020,Northern,Pljevlja,0,0
09/08/2020,Northern,Rozaje,0,0
09/08/2020,Northern,Savnik,0,0
09/08/2020,Northern,Zabljak,0,0
10/08/2020,Central,Podgorica,41,1
10/08/2020,Central,Cetinje,0,0
10/08/2020,Central,Danilovgrad,0,0
10/08/2020,Central,Niksic,22,0
10/08/2020,Central,Tuzi,0,1
10/08/2020,Costal,Bar,0,1
10/08/2020,Costal,Budva,1,0
10/08/2020,Costal,Herceg Novi,0,0
10/08/2020,Costal,Kotor,0,0
10/08/2020,Costal,Tivat,0,0
10/08/2020,Costal,Ulcinj,0,0
10/08/2020,Northern,Andrijevica,0,0
10/08/2020,Northern,Berane,0,0
10/08/2020,Northern,Bijelo Polje,10,0
10/08/2020,Northern,Gusinje,0,0
10/08/2020,Northern,Kolasin,0,0
10/08/2020,Northern,Mojkovac,2,0
10/08/2020,Northern,Petnjica,0,0
10/08/2020,Northern,Plav,0,0
10/08/2020,Northern,Pluzine,0,0
10/08/2020,Northern,Pljevlja,1,1
10/08/2020,Northern,Rozaje,0,1
10/08/2020,Northern,Savnik,0,0
10/08/2020,Northern,Zabljak,0,0
11/08/2020,Central,Podgorica,21,0
11/08/2020,Central,Cetinje,0,0
11/08/2020,Central,Danilovgrad,0,0
11/08/2020,Central,Niksic,3,1
11/08/2020,Central,Tuzi,0,1
11/08/2020,Costal,Bar,1,0
11/08/2020,Costal,Budva,0,0
11/08/2020,Costal,Herceg Novi,0,0
11/08/2020,Costal,Kotor,0,0
11/08/2020,Costal,Tivat,0,0
11/08/2020,Costal,Ulcinj,3,0
11/08/2020,Northern,Andrijevica,0,0
11/08/2020,Northern,Berane,6,0
11/08/2020,Northern,Bijelo Polje,8,0
11/08/2020,Northern,Gusinje,0,0
11/08/2020,Northern,Kolasin,0,0
11/08/2020,Northern,Mojkovac,0,0
11/08/2020,Northern,Petnjica,0,0
11/08/2020,Northern,Plav,0,0
11/08/2020,Northern,Pluzine,0,0
11/08/2020,Northern,Pljevlja,2,1
11/08/2020,Northern,Rozaje,8,0
11/08/2020,Northern,Savnik,0,0
11/08/2020,Northern,Zabljak,0,0
12/08/2020,Central,Podgorica,15,1
12/08/2020,Central,Cetinje,1,0
12/08/2020,Central,Danilovgrad,0,0
12/08/2020,Central,Niksic,19,1
12/08/2020,Central,Tuzi,0,0
12/08/2020,Costal,Bar,1,0
12/08/2020,Costal,Budva,1,0
12/08/2020,Costal,Herceg Novi,1,0
12/08/2020,Costal,Kotor,0,0
12/08/2020,Costal,Tivat,0,0
12/08/2020,Costal,Ulcinj,3,0
12/08/2020,Northern,Andrijevica,0,0
12/08/2020,Northern,Berane,6,0
12/08/2020,Northern,Bijelo Polje,9,0
12/08/2020,Northern,Gusinje,0,0
12/08/2020,Northern,Kolasin,0,0
12/08/2020,Northern,Mojkovac,1,0
12/08/2020,Northern,Petnjica,0,0
12/08/2020,Northern,Plav,0,0
12/08/2020,Northern,Pluzine,0,0
12/08/2020,Northern,Pljevlja,0,0
12/08/2020,Northern,Rozaje,8,0
12/08/2020,Northern,Savnik,0,0
12/08/2020,Northern,Zabljak,0,0
13/08/2020,Central,Podgorica,19,0
13/08/2020,Central,Cetinje,1,0
13/08/2020,Central,Danilovgrad,0,0
13/08/2020,Central,Niksic,1,0
13/08/2020,Central,Tuzi,0,0
13/08/2020,Costal,Bar,2,0
13/08/2020,Costal,Budva,2,0
13/08/2020,Costal,Herceg Novi,0,0
13/08/2020,Costal,Kotor,1,0
13/08/2020,Costal,Tivat,0,0
13/08/2020,Costal,Ulcinj,4,0
13/08/2020,Northern,Andrijevica,0,0
13/08/2020,Northern,Berane,3,0
13/08/2020,Northern,Bijelo Polje,6,0
13/08/2020,Northern,Gusinje,0,0
13/08/2020,Northern,Kolasin,0,0
13/08/2020,Northern,Mojkovac,0,0
13/08/2020,Northern,Petnjica,0,0
13/08/2020,Northern,Plav,0,0
13/08/2020,Northern,Pluzine,0,0
13/08/2020,Northern,Pljevlja,5,0
13/08/2020,Northern,Rozaje,0,0
13/08/2020,Northern,Savnik,0,0
13/08/2020,Northern,Zabljak,0,0
14/08/2020,Central,Podgorica,17,0
14/08/2020,Central,Cetinje,0,0
14/08/2020,Central,Danilovgrad,0,0
14/08/2020,Central,Niksic,13,0
14/08/2020,Central,Tuzi,0,0
14/08/2020,Costal,Bar,1,0
14/08/2020,Costal,Budva,1,0
14/08/2020,Costal,Herceg Novi,0,0
14/08/2020,Costal,Kotor,1,0
14/08/2020,Costal,Tivat,0,0
14/08/2020,Costal,Ulcinj,6,0
14/08/2020,Northern,Andrijevica,1,0
14/08/2020,Northern,Berane,7,0
14/08/2020,Northern,Bijelo Polje,14,0
14/08/2020,Northern,Gusinje,0,0
14/08/2020,Northern,Kolasin,0,0
14/08/2020,Northern,Mojkovac,1,0
14/08/2020,Northern,Petnjica,0,0
14/08/2020,Northern,Plav,0,0
14/08/2020,Northern,Pluzine,0,0
14/08/2020,Northern,Pljevlja,1,0
14/08/2020,Northern,Rozaje,10,0
14/08/2020,Northern,Savnik,0,0
14/08/2020,Northern,Zabljak,0,0
15/08/2020,Central,Podgorica,8,1
15/08/2020,Central,Cetinje,0,0
15/08/2020,Central,Danilovgrad,0,0
15/08/2020,Central,Niksic,0,0
15/08/2020,Central,Tuzi,0,0
15/08/2020,Costal,Bar,9,0
15/08/2020,Costal,Budva,4,0
15/08/2020,Costal,Herceg Novi,0,0
15/08/2020,Costal,Kotor,1,0
15/08/2020,Costal,Tivat,0,0
15/08/2020,Costal,Ulcinj,0,0
15/08/2020,Northern,Andrijevica,0,0
15/08/2020,Northern,Berane,0,1
15/08/2020,Northern,Bijelo Polje,0,0
15/08/2020,Northern,Gusinje,0,0
15/08/2020,Northern,Kolasin,0,0
15/08/2020,Northern,Mojkovac,0,0
15/08/2020,Northern,Petnjica,0,0
15/08/2020,Northern,Plav,0,0
15/08/2020,Northern,Pluzine,0,0
15/08/2020,Northern,Pljevlja,3,0
15/08/2020,Northern,Rozaje,5,0
15/08/2020,Northern,Savnik,0,0
15/08/2020,Northern,Zabljak,0,0
16/08/2020,Central,Podgorica,19,0
16/08/2020,Central,Cetinje,0,0
16/08/2020,Central,Danilovgrad,3,0
16/08/2020,Central,Niksic,24,0
16/08/2020,Central,Tuzi,0,0
16/08/2020,Costal,Bar,0,0
16/08/2020,Costal,Budva,2,0
16/08/2020,Costal,Herceg Novi,0,0
16/08/2020,Costal,Kotor,0,0
16/08/2020,Costal,Tivat,0,0
16/08/2020,Costal,Ulcinj,3,0
16/08/2020,Northern,Andrijevica,0,0
16/08/2020,Northern,Berane,11,1
16/08/2020,Northern,Bijelo Polje,7,0
16/08/2020,Northern,Gusinje,0,0
16/08/2020,Northern,Kolasin,0,0
16/08/2020,Northern,Mojkovac,0,0
16/08/2020,Northern,Petnjica,0,0
16/08/2020,Northern,Plav,0,0
16/08/2020,Northern,Pluzine,0,0
16/08/2020,Northern,Pljevlja,0,1
16/08/2020,Northern,Rozaje,5,0
16/08/2020,Northern,Savnik,0,0
16/08/2020,Northern,Zabljak,0,0
17/08/2020,Central,Podgorica,16,0
17/08/2020,Central,Cetinje,1,0
17/08/2020,Central,Danilovgrad,0,0
17/08/2020,Central,Niksic,7,3
17/08/2020,Central,Tuzi,0,0
17/08/2020,Costal,Bar,2,0
17/08/2020,Costal,Budva,6,0
17/08/2020,Costal,Herceg Novi,0,0
17/08/2020,Costal,Kotor,0,0
17/08/2020,Costal,Tivat,0,0
17/08/2020,Costal,Ulcinj,0,0
17/08/2020,Northern,Andrijevica,0,0
17/08/2020,Northern,Berane,0,0
17/08/2020,Northern,Bijelo Polje,13,0
17/08/2020,Northern,Gusinje,0,0
17/08/2020,Northern,Kolasin,1,0
17/08/2020,Northern,Mojkovac,0,0
17/08/2020,Northern,Petnjica,0,0
17/08/2020,Northern,Plav,0,0
17/08/2020,Northern,Pluzine,0,0
17/08/2020,Northern,Pljevlja,4,0
17/08/2020,Northern,Rozaje,0,0
17/08/2020,Northern,Savnik,0,0
17/08/2020,Northern,Zabljak,0,0
18/08/2020,Central,Podgorica,9,0
18/08/2020,Central,Cetinje,1,0
18/08/2020,Central,Danilovgrad,0,0
18/08/2020,Central,Niksic,9,0
18/08/2020,Central,Tuzi,0,0
18/08/2020,Costal,Bar,0,0
18/08/2020,Costal,Budva,3,0
18/08/2020,Costal,Herceg Novi,0,0
18/08/2020,Costal,Kotor,1,0
18/08/2020,Costal,Tivat,0,0
18/08/2020,Costal,Ulcinj,3,0
18/08/2020,Northern,Andrijevica,0,0
18/08/2020,Northern,Berane,5,0
18/08/2020,Northern,Bijelo Polje,5,0
18/08/2020,Northern,Gusinje,0,0
18/08/2020,Northern,Kolasin,2,0
18/08/2020,Northern,Mojkovac,1,0
18/08/2020,Northern,Petnjica,0,0
18/08/2020,Northern,Plav,0,0
18/08/2020,Northern,Pluzine,0,0
18/08/2020,Northern,Pljevlja,0,0
18/08/2020,Northern,Rozaje,8,0
18/08/2020,Northern,Savnik,0,0
18/08/2020,Northern,Zabljak,0,0
19/08/2020,Central,Podgorica,15,0
19/08/2020,Central,Cetinje,1,0
19/08/2020,Central,Danilovgrad,0,0
19/08/2020,Central,Niksic,6,0
19/08/2020,Central,Tuzi,0,0
19/08/2020,Costal,Bar,0,0
19/08/2020,Costal,Budva,2,0
19/08/2020,Costal,Herceg Novi,0,0
19/08/2020,Costal,Kotor,0,0
19/08/2020,Costal,Tivat,1,0
19/08/2020,Costal,Ulcinj,2,0
19/08/2020,Northern,Andrijevica,0,0
19/08/2020,Northern,Berane,0,0
19/08/2020,Northern,Bijelo Polje,9,0
19/08/2020,Northern,Gusinje,0,0
19/08/2020,Northern,Kolasin,1,0
19/08/2020,Northern,Mojkovac,0,0
19/08/2020,Northern,Petnjica,0,0
19/08/2020,Northern,Plav,0,0
19/08/2020,Northern,Pluzine,0,0
19/08/2020,Northern,Pljevlja,1,0
19/08/2020,Northern,Rozaje,4,0
19/08/2020,Northern,Savnik,0,0
19/08/2020,Northern,Zabljak,0,0
20/08/2020,Central,Podgorica,18,0
20/08/2020,Central,Cetinje,1,0
20/08/2020,Central,Danilovgrad,0,0
20/08/2020,Central,Niksic,5,1
20/08/2020,Central,Tuzi,0,0
20/08/2020,Costal,Bar,3,0
20/08/2020,Costal,Budva,1,0
20/08/2020,Costal,Herceg Novi,1,0
20/08/2020,Costal,Kotor,0,0
20/08/2020,Costal,Tivat,0,0
20/08/2020,Costal,Ulcinj,3,0
20/08/2020,Northern,Andrijevica,0,0
20/08/2020,Northern,Berane,3,0
20/08/2020,Northern,Bijelo Polje,13,0
20/08/2020,Northern,Gusinje,0,0
20/08/2020,Northern,Kolasin,0,0
20/08/2020,Northern,Mojkovac,1,0
20/08/2020,Northern,Petnjica,0,0
20/08/2020,Northern,Plav,0,0
20/08/2020,Northern,Pluzine,2,0
20/08/2020,Northern,Pljevlja,1,0
20/08/2020,Northern,Rozaje,1,0
20/08/2020,Northern,Savnik,0,0
20/08/2020,Northern,Zabljak,0,0
21/08/2020,Central,Podgorica,23,0
21/08/2020,Central,Cetinje,1,0
21/08/2020,Central,Danilovgrad,0,0
21/08/2020,Central,Niksic,12,0
21/08/2020,Central,Tuzi,0,0
21/08/2020,Costal,Bar,3,0
21/08/2020,Costal,Budva,0,0
21/08/2020,Costal,Herceg Novi,0,0
21/08/2020,Costal,Kotor,1,0
21/08/2020,Costal,Tivat,1,0
21/08/2020,Costal,Ulcinj,0,0
21/08/2020,Northern,Andrijevica,1,1
21/08/2020,Northern,Berane,2,0
21/08/2020,Northern,Bijelo Polje,0,0
21/08/2020,Northern,Gusinje,0,0
21/08/2020,Northern,Kolasin,0,0
21/08/2020,Northern,Mojkovac,0,0
21/08/2020,Northern,Petnjica,1,0
21/08/2020,Northern,Plav,0,0
21/08/2020,Northern,Pluzine,0,0
21/08/2020,Northern,Pljevlja,2,0
21/08/2020,Northern,Rozaje,0,0
21/08/2020,Northern,Savnik,0,0
21/08/2020,Northern,Zabljak,0,0
22/08/2020,Central,Podgorica,15,1
22/08/2020,Central,Cetinje,0,0
22/08/2020,Central,Danilovgrad,2,0
22/08/2020,Central,Niksic,2,0
22/08/2020,Central,Tuzi,0,0
22/08/2020,Costal,Bar,2,0
22/08/2020,Costal,Budva,3,0
22/08/2020,Costal,Herceg Novi,1,0
22/08/2020,Costal,Kotor,0,1
22/08/2020,Costal,Tivat,1,0
22/08/2020,Costal,Ulcinj,0,0
22/08/2020,Northern,Andrijevica,0,0
22/08/2020,Northern,Berane,2,0
22/08/2020,Northern,Bijelo Polje,2,0
22/08/2020,Northern,Gusinje,0,0
22/08/2020,Northern,Kolasin,0,0
22/08/2020,Northern,Mojkovac,1,0
22/08/2020,Northern,Petnjica,0,0
22/08/2020,Northern,Plav,0,0
22/08/2020,Northern,Pluzine,0,0
22/08/2020,Northern,Pljevlja,0,0
22/08/2020,Northern,Rozaje,4,0
22/08/2020,Northern,Savnik,0,0
22/08/2020,Northern,Zabljak,0,0
23/08/2020,Central,Podgorica,5,0
23/08/2020,Central,Cetinje,1,0
23/08/2020,Central,Danilovgrad,0,0
23/08/2020,Central,Niksic,4,0
23/08/2020,Central,Tuzi,0,0
23/08/2020,Costal,Bar,1,0
23/08/2020,Costal,Budva,6,0
23/08/2020,Costal,Herceg Novi,1,0
23/08/2020,Costal,Kotor,0,0
23/08/2020,Costal,Tivat,0,0
23/08/2020,Costal,Ulcinj,6,0
23/08/2020,Northern,Andrijevica,0,0
23/08/2020,Northern,Berane,0,0
23/08/2020,Northern,Bijelo Polje,7,0
23/08/2020,Northern,Gusinje,0,0
23/08/2020,Northern,Kolasin,0,0
23/08/2020,Northern,Mojkovac,0,0
23/08/2020,Northern,Petnjica,0,0
23/08/2020,Northern,Plav,0,0
23/08/2020,Northern,Pluzine,0,0
23/08/2020,Northern,Pljevlja,0,0
23/08/2020,Northern,Rozaje,0,0
23/08/2020,Northern,Savnik,0,0
23/08/2020,Northern,Zabljak,0,0
24/08/2020,Central,Podgorica,17,0
24/08/2020,Central,Cetinje,2,0
24/08/2020,Central,Danilovgrad,0,0
24/08/2020,Central,Niksic,5,0
24/08/2020,Central,Tuzi,0,0
24/08/2020,Costal,Bar,0,0
24/08/2020,Costal,Budva,1,0
24/08/2020,Costal,Herceg Novi,1,0
24/08/2020,Costal,Kotor,0,0
24/08/2020,Costal,Tivat,0,0
24/08/2020,Costal,Ulcinj,1,0
24/08/2020,Northern,Andrijevica,0,0
24/08/2020,Northern,Berane,0,0
24/08/2020,Northern,Bijelo Polje,7,0
24/08/2020,Northern,Gusinje,0,0
24/08/2020,Northern,Kolasin,0,0
24/08/2020,Northern,Mojkovac,0,0
24/08/2020,Northern,Petnjica,0,0
24/08/2020,Northern,Plav,0,0
24/08/2020,Northern,Pluzine,0,0
24/08/2020,Northern,Pljevlja,1,0
24/08/2020,Northern,Rozaje,0,0
24/08/2020,Northern,Savnik,0,0
24/08/2020,Northern,Zabljak,0,0
25/08/2020,Central,Podgorica,26,0
25/08/2020,Central,Cetinje,0,0
25/08/2020,Central,Danilovgrad,0,0
25/08/2020,Central,Niksic,2,1
25/08/2020,Central,Tuzi,2,0
25/08/2020,Costal,Bar,1,0
25/08/2020,Costal,Budva,1,0
25/08/2020,Costal,Herceg Novi,0,0
25/08/2020,Costal,Kotor,0,0
25/08/2020,Costal,Tivat,0,0
25/08/2020,Costal,Ulcinj,0,0
25/08/2020,Northern,Andrijevica,0,0
25/08/2020,Northern,Berane,4,0
25/08/2020,Northern,Bijelo Polje,7,1
25/08/2020,Northern,Gusinje,1,0
25/08/2020,Northern,Kolasin,0,0
25/08/2020,Northern,Mojkovac,0,0
25/08/2020,Northern,Petnjica,0,0
25/08/2020,Northern,Plav,0,1
25/08/2020,Northern,Pluzine,0,0
25/08/2020,Northern,Pljevlja,3,0
25/08/2020,Northern,Rozaje,19,0
25/08/2020,Northern,Savnik,0,0
25/08/2020,Northern,Zabljak,0,0
26/08/2020,Central,Podgorica,17,0
26/08/2020,Central,Cetinje,0,0
26/08/2020,Central,Danilovgrad,0,0
