date,Region,Municipality,cases,deaths,ncases,ndeaths
2020-11-19,Northern,Pljevlja,926,22,10,0
2020-11-20,Central,Podgorica,11484,78,237,1
2020-11-20,Central,Cetinje,725,17,9,0
2020-11-20,Central,Danilovgrad,147,1,12,0
2020-11-20,Central,Niksic,3603,42,37,0
2020-11-20,Central,Tuzi,105,6,0,0
2020-11-20,Costal,Bar,1026,17,13,1
2020-11-20,Costal,Budva,955,21,24,0
2020-11-20,Costal,Herceg Novi,515,32,33,2
2020-11-20,Costal,Kotor,730,10,30,1
2020-11-20,Costal,Tivat,376,19,4,0
2020-11-20,Costal,Ulcinj,748,26,8,1
2020-11-20,Northern,Andrijevica,183,3,5,0
2020-11-20,Northern,Berane,1630,39,20,2
2020-11-20,Northern,Bijelo Polje,1534,51,28,1
2020-11-20,Northern,Gusinje,19,0,0,0
2020-11-20,Northern,Kolasin,140,16,2,0
2020-11-20,Northern,Mojkovac,232,22,12,0
2020-11-20,Northern,Petnjica,40,3,1,0
2020-11-20,Northern,Plav,65,1,0,0
2020-11-20,Northern,Pluzine,25,0,0,0
2020-11-20,Northern,Rozaje,856,12,1,0
2020-11-20,Northern,Savnik,14,0,0,0
2020-11-20,Northern,Zabljak,82,0,2,0
2020-11-20,Northern,Pljevlja,938,22,12,0
2020-11-21,Central,Podgorica,11696,78,212,0
2020-11-21,Central,Cetinje,731,18,6,1
2020-11-21,Central,Danilovgrad,149,1,2,0
2020-11-21,Central,Niksic,3671,43,68,1
2020-11-21,Central,Tuzi,108,6,3,0
2020-11-21,Costal,Bar,1077,17,51,0
2020-11-21,Costal,Budva,981,22,26,1
2020-11-21,Costal,Herceg Novi,583,32,68,0
2020-11-21,Costal,Kotor,757,11,27,1
2020-11-21,Costal,Tivat,396,19,20,0
2020-11-21,Costal,Ulcinj,769,26,21,0
2020-11-21,Northern,Andrijevica,183,3,0,0
2020-11-21,Northern,Berane,1640,39,10,0
2020-11-21,Northern,Bijelo Polje,1556,52,22,1
2020-11-21,Northern,Gusinje,19,0,0,0
2020-11-21,Northern,Kolasin,140,16,0,0
2020-11-21,Northern,Mojkovac,237,22,5,0
2020-11-21,Northern,Petnjica,45,3,5,0
2020-11-21,Northern,Plav,65,1,0,0
2020-11-21,Northern,Pluzine,25,0,0,0
2020-11-21,Northern,Rozaje,857,12,1,0
2020-11-21,Northern,Savnik,14,0,0,0
2020-11-21,Northern,Zabljak,83,0,1,0
2020-11-21,Northern,Pljevlja,959,22,21,0
2020-11-22,Central,Podgorica,11831,78,135,0
2020-11-22,Central,Cetinje,745,19,14,1
2020-11-22,Central,Danilovgrad,152,1,3,0
2020-11-22,Central,Niksic,3763,43,92,0
2020-11-22,Central,Tuzi,114,6,6,0
2020-11-22,Costal,Bar,1086,18,9,1
2020-11-22,Costal,Budva,981,22,0,0
2020-11-22,Costal,Herceg Novi,600,32,17,0
2020-11-22,Costal,Kotor,761,11,4,0
2020-11-22,Costal,Tivat,399,19,3,0
2020-11-22,Costal,Ulcinj,779,26,10,0
2020-11-22,Northern,Andrijevica,186,3,3,0
2020-11-22,Northern,Berane,1664,39,24,0
2020-11-22,Northern,Bijelo Polje,1591,52,35,0
2020-11-22,Northern,Gusinje,19,0,0,0
2020-11-22,Northern,Kolasin,140,16,0,0
2020-11-22,Northern,Mojkovac,246,22,9,0
2020-11-22,Northern,Petnjica,45,3,0,0
2020-11-22,Northern,Plav,67,1,2,0
2020-11-22,Northern,Pluzine,26,0,1,0
2020-11-22,Northern,Rozaje,864,14,7,2
2020-11-22,Northern,Savnik,14,0,0,0
2020-11-22,Northern,Zabljak,88,0,5,0
2020-11-22,Northern,Pljevlja,974,23,15,1
2020-11-23,Central,Podgorica,12058,79,227,1
2020-11-23,Central,Cetinje,759,19,14,0
2020-11-23,Central,Danilovgrad,155,1,3,0
2020-11-23,Central,Niksic,3848,43,85,0
2020-11-23,Central,Tuzi,117,6,3,0
2020-11-23,Costal,Bar,1144,18,58,0
2020-11-23,Costal,Budva,1004,23,23,1
2020-11-23,Costal,Herceg Novi,615,33,15,1
2020-11-23,Costal,Kotor,768,12,7,1
2020-11-23,Costal,Tivat,405,19,6,0
2020-11-23,Costal,Ulcinj,802,26,23,0
2020-11-23,Northern,Andrijevica,188,3,2,0
2020-11-23,Northern,Berane,1675,39,11,0
2020-11-23,Northern,Bijelo Polje,1637,52,46,0
2020-11-23,Northern,Gusinje,19,0,0,0
2020-11-23,Northern,Kolasin,141,16,1,0
2020-11-23,Northern,Mojkovac,251,22,5,0
2020-11-23,Northern,Petnjica,45,3,0,0
2020-11-23,Northern,Plav,68,1,1,0
2020-11-23,Northern,Pluzine,27,0,1,0
2020-11-23,Northern,Rozaje,870,15,6,1
2020-11-23,Northern,Savnik,17,0,3,0
2020-11-23,Northern,Zabljak,88,0,0,0
2020-11-23,Northern,Pljevlja,990,23,16,0
2020-11-24,Central,Podgorica,12314,80,256,1
2020-11-24,Central,Cetinje,771,19,12,0
2020-11-24,Central,Danilovgrad,172,1,17,0
2020-11-24,Central,Niksic,3908,45,60,2
2020-11-24,Central,Tuzi,126,6,9,0
2020-11-24,Costal,Bar,1170,19,26,1
2020-11-24,Costal,Budva,1017,23,13,0
2020-11-24,Costal,Herceg Novi,642,33,27,0
2020-11-24,Costal,Kotor,799,13,31,1
2020-11-24,Costal,Tivat,424,19,19,0
2020-11-24,Costal,Ulcinj,818,27,16,1
2020-11-24,Northern,Andrijevica,196,3,8,0
2020-11-24,Northern,Berane,1686,39,11,0
2020-11-24,Northern,Bijelo Polje,1667,52,30,0
2020-11-24,Northern,Gusinje,20,0,1,0
2020-11-24,Northern,Kolasin,141,16,0,0
2020-11-24,Northern,Mojkovac,256,22,5,0
2020-11-24,Northern,Petnjica,46,3,1,0
2020-11-24,Northern,Plav,68,1,0,0
2020-11-24,Northern,Pluzine,31,0,4,0
2020-11-24,Northern,Rozaje,883,15,13,0
2020-11-24,Northern,Savnik,17,0,0,0
2020-11-24,Northern,Zabljak,88,0,0,0
2020-11-24,Northern,Pljevlja,1001,23,11,0
2020-11-25,Central,Podgorica,12554,81,240,1
2020-11-25,Central,Cetinje,782,19,11,0
2020-11-25,Central,Danilovgrad,189,1,17,0
2020-11-25,Central,Niksic,3976,46,68,1
2020-11-25,Central,Tuzi,130,6,4,0
2020-11-25,Costal,Bar,1214,20,44,1
2020-11-25,Costal,Budva,1058,24,41,1
2020-11-25,Costal,Herceg Novi,671,33,29,0
2020-11-25,Costal,Kotor,831,13,32,0
2020-11-25,Costal,Tivat,455,19,31,0
2020-11-25,Costal,Ulcinj,833,28,15,1
2020-11-25,Northern,Andrijevica,197,4,1,1
2020-11-25,Northern,Berane,1714,39,28,0
2020-11-25,Northern,Bijelo Polje,1700,53,33,1
2020-11-25,Northern,Gusinje,22,0,2,0
2020-11-25,Northern,Kolasin,143,16,2,0
2020-11-25,Northern,Mojkovac,262,23,6,1
2020-11-25,Northern,Petnjica,46,3,0,0
2020-11-25,Northern,Plav,71,1,3,0
2020-11-25,Northern,Pluzine,31,0,0,0
2020-11-25,Northern,Rozaje,884,16,1,1
2020-11-25,Northern,Savnik,17,0,0,0
2020-11-25,Northern,Zabljak,88,0,0,0
2020-11-25,Northern,Pljevlja,1013,23,12,0
2020-11-26,Central,Podgorica,12757,81,203,3
2020-11-26,Central,Cetinje,795,19,13,0
2020-11-26,Central,Danilovgrad,192,2,3,0
2020-11-26,Central,Niksic,4054,46,78,1
2020-11-26,Central,Tuzi,133,7,3,0
2020-11-26,Costal,Bar,1243,20,29,1
2020-11-26,Costal,Budva,1071,24,13,0
2020-11-26,Costal,Herceg Novi,699,33,28,0
2020-11-26,Costal,Kotor,859,13,28,0
2020-11-26,Costal,Tivat,473,19,18,0
2020-11-26,Costal,Ulcinj,852,29,19,0
2020-11-26,Northern,Andrijevica,200,4,3,1
2020-11-26,Northern,Berane,1732,40,18,0
2020-11-26,Northern,Bijelo Polje,1703,53,3,1
2020-11-26,Northern,Gusinje,22,0,0,0
2020-11-26,Northern,Kolasin,143,18,0,0
2020-11-26,Northern,Mojkovac,262,23,0,2
2020-11-26,Northern,Petnjica,48,3,2,0
2020-11-26,Northern,Plav,71,1,0,0
2020-11-26,Northern,Pluzine,32,1,1,0
2020-11-26,Northern,Rozaje,898,16,14,1
2020-11-26,Northern,Savnik,17,0,0,0
2020-11-26,Northern,Zabljak,96,0,8,0
2020-11-26,Northern,Pljevlja,1037,23,24,0
2020-11-27,Central,Podgorica,12904,82,147,1
2020-11-27,Central,Cetinje,802,19,7,0
2020-11-27,Central,Danilovgrad,201,2,9,0
2020-11-27,Central,Niksic,4125,47,71,1
2020-11-27,Central,Tuzi,139,7,6,0
2020-11-27,Costal,Bar,1282,20,39,0
2020-11-27,Costal,Budva,1102,24,31,0
2020-11-27,Costal,Herceg Novi,726,33,27,0
2020-11-27,Costal,Kotor,865,14,6,1
2020-11-27,Costal,Tivat,501,19,28,0
2020-11-27,Costal,Ulcinj,859,29,7,0
2020-11-27,Northern,Andrijevica,204,4,4,0
2020-11-27,Northern,Berane,1768,41,36,1
2020-11-27,Northern,Bijelo Polje,1762,53,59,0
2020-11-27,Northern,Gusinje,22,0,0,0
2020-11-27,Northern,Kolasin,147,18,4,0
2020-11-27,Northern,Mojkovac,264,23,2,0
2020-11-27,Northern,Petnjica,52,3,4,0
2020-11-27,Northern,Plav,78,1,7,0
2020-11-27,Northern,Pluzine,33,1,1,0
2020-11-27,Northern,Rozaje,898,17,0,1
2020-11-27,Northern,Savnik,17,0,0,0
2020-11-27,Northern,Zabljak,96,0,0,0
2020-11-27,Northern,Pljevlja,1062,23,25,0
2020-11-28,Central,Podgorica,13165,84,261,2
2020-11-28,Central,Cetinje,819,20,17,1
2020-11-28,Central,Danilovgrad,209,2,8,0
2020-11-28,Central,Niksic,4195,47,70,0
2020-11-28,Central,Tuzi,144,7,5,0
2020-11-28,Costal,Bar,1313,20,31,0
2020-11-28,Costal,Budva,1143,24,41,0
2020-11-28,Costal,Herceg Novi,760,34,34,1
2020-11-28,Costal,Kotor,903,14,38,0
2020-11-28,Costal,Tivat,513,19,12,0
2020-11-28,Costal,Ulcinj,880,30,21,1
2020-11-28,Northern,Andrijevica,204,4,0,0
2020-11-28,Northern,Berane,1808,42,40,1
2020-11-28,Northern,Bijelo Polje,1780,53,18,0
2020-11-28,Northern,Gusinje,22,0,0,0
2020-11-28,Northern,Kolasin,151,18,4,0
2020-11-28,Northern,Mojkovac,266,23,2,0
2020-11-28,Northern,Petnjica,52,3,0,0
2020-11-28,Northern,Plav,78,1,0,0
2020-11-28,Northern,Pluzine,36,2,3,1
2020-11-28,Northern,Rozaje,901,17,3,0
2020-11-28,Northern,Savnik,17,0,0,0
2020-11-28,Northern,Zabljak,96,0,0,0
2020-11-28,Northern,Pljevlja,1072,23,10,0
2020-11-29,Central,Podgorica,13279,85,114,1
2020-11-29,Central,Cetinje,825,20,6,0
2020-11-29,Central,Danilovgrad,211,2,2,0
2020-11-29,Central,Niksic,4269,48,74,1
2020-11-29,Central,Tuzi,151,7,7,0
2020-11-29,Costal,Bar,1326,22,13,2
2020-11-29,Costal,Budva,1182,24,39,0
2020-11-29,Costal,Herceg Novi,778,34,18,0
2020-11-29,Costal,Kotor,910,15,7,1
2020-11-29,Costal,Tivat,519,19,6,0
2020-11-29,Costal,Ulcinj,889,31,9,1
2020-11-29,Northern,Andrijevica,204,4,0,0
2020-11-29,Northern,Berane,1835,42,27,0
2020-11-29,Northern,Bijelo Polje,1834,53,54,0
2020-11-29,Northern,Gusinje,22,0,0,0
2020-11-29,Northern,Kolasin,154,18,3,0
2020-11-29,Northern,Mojkovac,271,23,5,0
2020-11-29,Northern,Petnjica,52,3,0,0
2020-11-29,Northern,Plav,78,1,0,0
2020-11-29,Northern,Pluzine,37,2,1,0
2020-11-29,Northern,Rozaje,914,17,13,0
2020-11-29,Northern,Savnik,17,0,0,0
2020-11-29,Northern,Zabljak,96,0,0,0
2020-11-29,Northern,Pljevlja,1101,23,29,0
2020-11-30,Central,Podgorica,13442,90,163,5
2020-11-30,Central,Cetinje,832,21,7,1
2020-11-30,Central,Danilovgrad,220,2,9,0
2020-11-30,Central,Niksic,4346,50,77,2
2020-11-30,Central,Tuzi,154,7,3,0
2020-11-30,Costal,Bar,1338,23,12,1
2020-11-30,Costal,Budva,1212,24,30,0
2020-11-30,Costal,Herceg Novi,787,34,9,0
2020-11-30,Costal,Kotor,912,16,2,1
2020-11-30,Costal,Tivat,522,19,3,0
2020-11-30,Costal,Ulcinj,890,31,1,0
2020-11-30,Northern,Andrijevica,204,4,0,0
2020-11-30,Northern,Berane,1840,42,5,0
2020-11-30,Northern,Bijelo Polje,1856,53,22,0
2020-11-30,Northern,Gusinje,22,0,0,0
2020-11-30,Northern,Kolasin,154,18,0,0
2020-11-30,Northern,Mojkovac,271,24,0,1
2020-11-30,Northern,Petnjica,52,3,0,0
2020-11-30,Northern,Plav,78,1,0,0
2020-11-30,Northern,Pluzine,37,2,0,0
2020-11-30,Northern,Rozaje,938,17,24,0
2020-11-30,Northern,Savnik,18,0,1,0
2020-11-30,Northern,Zabljak,96,0,0,0
2020-11-30,Northern,Pljevlja,1117,24,16,1
2020-12-01,Central,Podgorica,13676,90,234,2
2020-12-01,Central,Cetinje,842,21,10,0
2020-12-01,Central,Danilovgrad,234,3,14,0
2020-12-01,Central,Niksic,4409,50,63,1
2020-12-01,Central,Tuzi,160,7,6,0
2020-12-01,Costal,Bar,1358,23,20,0
2020-12-01,Costal,Budva,1238,25,26,0
2020-12-01,Costal,Herceg Novi,833,34,46,1
2020-12-01,Costal,Kotor,945,16,33,0
2020-12-01,Costal,Tivat,549,19,27,0
2020-12-01,Costal,Ulcinj,906,31,16,0
2020-12-01,Northern,Andrijevica,206,5,2,0
2020-12-01,Northern,Berane,1878,42,38,1
2020-12-01,Northern,Bijelo Polje,1865,53,9,0
2020-12-01,Northern,Gusinje,22,0,0,0
2020-12-01,Northern,Kolasin,155,18,1,0
2020-12-01,Northern,Mojkovac,275,24,4,0
2020-12-01,Northern,Petnjica,52,3,0,0
2020-12-01,Northern,Plav,78,1,0,0
2020-12-01,Northern,Pluzine,39,2,2,0
2020-12-01,Northern,Rozaje,952,17,14,0
2020-12-01,Northern,Savnik,18,0,0,0
2020-12-01,Northern,Zabljak,98,0,2,0
2020-12-01,Northern,Pljevlja,1134,24,17,0
2020-12-02,Central,Podgorica,13841,91,165,1
2020-12-02,Central,Cetinje,849,21,7,0
2020-12-02,Central,Danilovgrad,235,3,1,0
2020-12-02,Central,Niksic,4494,51,85,1
2020-12-02,Central,Tuzi,170,7,10,0
2020-12-02,Costal,Bar,1389,24,31,1
2020-12-02,Costal,Budva,1261,26,23,1
2020-12-02,Costal,Herceg Novi,849,34,16,0
2020-12-02,Costal,Kotor,962,16,17,0
2020-12-02,Costal,Tivat,559,19,10,0
2020-12-02,Costal,Ulcinj,914,31,8,0
2020-12-02,Northern,Andrijevica,207,6,1,1
2020-12-02,Northern,Berane,1904,42,26,0
2020-12-02,Northern,Bijelo Polje,1919,54,54,1
2020-12-02,Northern,Gusinje,22,0,0,0
2020-12-02,Northern,Kolasin,162,18,7,0
2020-12-02,Northern,Mojkovac,282,24,7,0
2020-12-02,Northern,Petnjica,52,3,0,0
2020-12-02,Northern,Plav,78,1,0,0
2020-12-02,Northern,Pluzine,41,2,2,0
2020-12-02,Northern,Rozaje,967,17,15,0
2020-12-02,Northern,Savnik,18,0,0,0
2020-12-02,Northern,Zabljak,98,0,0,0
2020-12-02,Northern,Pljevlja,1151,24,17,0
2020-12-03,Central,Podgorica,14065,92,224,1
2020-12-03,Central,Cetinje,863,21,14,0
2020-12-03,Central,Danilovgrad,235,4,0,1
2020-12-03,Central,Niksic,4560,52,66,1
2020-12-03,Central,Tuzi,175,7,5,0
2020-12-03,Costal,Bar,1441,24,52,0
2020-12-03,Costal,Budva,1293,26,32,0
2020-12-03,Costal,Herceg Novi,899,34,50,0
2020-12-03,Costal,Kotor,984,16,22,0
2020-12-03,Costal,Tivat,569,19,10,0
2020-12-03,Costal,Ulcinj,923,31,9,0
2020-12-03,Northern,Andrijevica,208,6,1,0
2020-12-03,Northern,Berane,1920,43,16,1
2020-12-03,Northern,Bijelo Polje,1943,54,24,0
2020-12-03,Northern,Gusinje,22,0,0,0
2020-12-03,Northern,Kolasin,162,18,0,0
2020-12-03,Northern,Mojkovac,288,24,6,0
2020-12-03,Northern,Petnjica,52,3,0,0
2020-12-03,Northern,Plav,78,1,0,0
2020-12-03,Northern,Pluzine,43,2,2,0
2020-12-03,Northern,Rozaje,980,19,13,2
2020-12-03,Northern,Savnik,21,0,3,0
2020-12-03,Northern,Zabljak,105,0,7,0
2020-12-03,Northern,Pljevlja,1170,24,19,0
2020-12-04,Central,Podgorica,14292,93,227,1
2020-12-04,Central,Cetinje,877,21,14,0
2020-12-04,Central,Danilovgrad,241,4,6,0
2020-12-04,Central,Niksic,4635,52,75,0
2020-12-04,Central,Tuzi,183,7,8,0
2020-12-04,Costal,Bar,1465,26,24,2
2020-12-04,Costal,Budva,1308,26,15,0
2020-12-04,Costal,Herceg Novi,943,35,44,1
2020-12-04,Costal,Kotor,1005,16,21,0
2020-12-04,Costal,Tivat,584,19,15,0
2020-12-04,Costal,Ulcinj,923,31,0,0
2020-12-04,Northern,Andrijevica,209,6,1,0
2020-12-04,Northern,Berane,1955,43,35,0
2020-12-04,Northern,Bijelo Polje,1966,55,23,1
2020-12-04,Northern,Gusinje,22,0,0,0
2020-12-04,Northern,Kolasin,163,18,1,0
2020-12-04,Northern,Mojkovac,293,25,5,1
2020-12-04,Northern,Petnjica,53,3,1,0
2020-12-04,Northern,Plav,78,1,0,0
2020-12-04,Northern,Pluzine,46,2,3,0
2020-12-04,Northern,Rozaje,990,19,10,0
2020-12-04,Northern,Savnik,21,0,0,0
2020-12-04,Northern,Zabljak,105,0,0,0
2020-12-04,Northern,Pljevlja,1177,24,7,0
2020-12-05,Central,Podgorica,14447,96,155,3
2020-12-05,Central,Cetinje,885,22,8,1
2020-12-05,Central,Danilovgrad,261,4,20,0
2020-12-05,Central,Niksic,4716,55,81,3
2020-12-05,Central,Tuzi,197,7,14,0
2020-12-05,Costal,Bar,1484,26,19,0
2020-12-05,Costal,Budva,1321,26,13,0
2020-12-05,Costal,Herceg Novi,955,35,12,0
2020-12-05,Costal,Kotor,1020,16,15,0
2020-12-05,Costal,Tivat,595,19,11,0
2020-12-05,Costal,Ulcinj,926,31,3,0
2020-12-05,Northern,Andrijevica,209,6,0,0
2020-12-05,Northern,Berane,1972,44,17,1
2020-12-05,Northern,Bijelo Polje,1969,55,3,0
2020-12-05,Northern,Gusinje,22,0,0,0
2020-12-05,Northern,Kolasin,164,18,1,0
2020-12-05,Northern,Mojkovac,295,25,2,0
2020-12-05,Northern,Petnjica,53,3,0,0
2020-12-05,Northern,Plav,78,1,0,0
2020-12-05,Northern,Pluzine,50,2,4,0
2020-12-05,Northern,Rozaje,1007,19,17,0
2020-12-05,Northern,Savnik,25,0,4,0
2020-12-05,Northern,Zabljak,106,0,1,0
2020-12-05,Northern,Pljevlja,1189,24,12,0
2020-12-06,Central,Podgorica,14601,98,154,2
2020-12-06,Central,Cetinje,891,22,6,0
2020-12-06,Central,Danilovgrad,264,4,3,0
2020-12-06,Central,Niksic,4769,56,53,1
2020-12-06,Central,Tuzi,204,7,7,0
2020-12-06,Costal,Bar,1509,26,25,0
2020-12-06,Costal,Budva,1333,26,12,0
2020-12-06,Costal,Herceg Novi,973,35,18,0
2020-12-06,Costal,Kotor,1031,16,11,0
2020-12-06,Costal,Tivat,612,19,17,0
2020-12-06,Costal,Ulcinj,930,31,4,0
2020-12-06,Northern,Andrijevica,210,6,1,0
2020-12-06,Northern,Berane,1977,44,5,0
2020-12-06,Northern,Bijelo Polje,1991,55,22,0
2020-12-06,Northern,Gusinje,22,0,0,0
2020-12-06,Northern,Kolasin,164,18,0,0
2020-12-06,Northern,Mojkovac,298,25,3,0
2020-12-06,Northern,Petnjica,53,3,0,0
2020-12-06,Northern,Plav,78,1,0,0
2020-12-06,Northern,Pluzine,51,2,1,0
2020-12-06,Northern,Rozaje,1011,19,4,0
2020-12-06,Northern,Savnik,26,0,1,0
2020-12-06,Northern,Zabljak,108,0,2,0
2020-12-06,Northern,Pljevlja,1207,24,18,0
2020-12-07,Central,Podgorica,14703,98,102,3
2020-12-07,Central,Cetinje,907,22,16,0
2020-12-07,Central,Danilovgrad,265,6,1,0
2020-12-07,Central,Niksic,4818,56,49,2
2020-12-07,Central,Tuzi,212,8,8,0
2020-12-07,Costal,Bar,1536,26,27,1
2020-12-07,Costal,Budva,1342,27,9,0
2020-12-07,Costal,Herceg Novi,985,35,12,1
2020-12-07,Costal,Kotor,1032,16,1,0
2020-12-07,Costal,Tivat,618,21,6,0
2020-12-07,Costal,Ulcinj,932,31,2,2
2020-12-07,Northern,Andrijevica,210,6,0,0
2020-12-07,Northern,Berane,2009,45,32,0
2020-12-07,Northern,Bijelo Polje,2035,55,44,1
2020-12-07,Northern,Gusinje,22,0,0,0
2020-12-07,Northern,Kolasin,165,18,1,0
2020-12-07,Northern,Mojkovac,298,25,0,0
2020-12-07,Northern,Petnjica,56,3,3,0
2020-12-07,Northern,Plav,78,1,0,0
2020-12-07,Northern,Pluzine,51,2,0,0
2020-12-07,Northern,Rozaje,1012,19,1,0
2020-12-07,Northern,Savnik,26,0,0,0
2020-12-07,Northern,Zabljak,108,0,0,0
2020-12-07,Northern,Pljevlja,1209,24,2,0
2020-12-08,Central,Podgorica,14929,100,226,2
2020-12-08,Central,Cetinje,950,22,43,2
2020-12-08,Central,Danilovgrad,293,7,28,0
2020-12-08,Central,Niksic,4880,56,62,1
2020-12-08,Central,Tuzi,220,8,8,0
2020-12-08,Costal,Bar,1564,27,28,0
2020-12-08,Costal,Budva,1361,27,19,1
2020-12-08,Costal,Herceg Novi,1032,35,47,0
2020-12-08,Costal,Kotor,1044,16,12,0
2020-12-08,Costal,Tivat,637,21,19,0
2020-12-08,Costal,Ulcinj,936,31,4,0
2020-12-08,Northern,Andrijevica,210,6,0,0
2020-12-08,Northern,Berane,2031,45,22,0
2020-12-08,Northern,Bijelo Polje,2061,55,26,0
2020-12-08,Northern,Gusinje,22,0,0,0
2020-12-08,Northern,Kolasin,168,18,3,0
2020-12-08,Northern,Mojkovac,302,25,4,0
2020-12-08,Northern,Petnjica,56,3,0,0
2020-12-08,Northern,Plav,79,1,1,0
2020-12-08,Northern,Pluzine,55,2,4,0
2020-12-08,Northern,Rozaje,1022,19,10,0
2020-12-08,Northern,Savnik,27,0,1,0
2020-12-08,Northern,Zabljak,108,0,0,0
2020-12-08,Northern,Pljevlja,1233,24,24,0
2020-12-09,Central,Podgorica,14929,100,235,4
2020-12-09,Central,Cetinje,950,22,8,0
2020-12-09,Central,Danilovgrad,293,7,7,0
2020-12-09,Central,Niksic,4880,56,63,1
2020-12-09,Central,Tuzi,220,8,10,0
2020-12-09,Costal,Bar,1564,27,22,1
2020-12-09,Costal,Budva,1361,27,8,0
2020-12-09,Costal,Herceg Novi,1032,35,12,1
2020-12-09,Costal,Kotor,1044,16,21,0
2020-12-09,Costal,Tivat,637,21,11,0
2020-12-09,Costal,Ulcinj,936,31,0,0
2020-12-09,Northern,Andrijevica,210,6,0,0
2020-12-09,Northern,Berane,2031,45,9,0
2020-12-09,Northern,Bijelo Polje,2061,55,4,0
2020-12-09,Northern,Gusinje,22,0,0,0
2020-12-09,Northern,Kolasin,168,18,3,0
2020-12-09,Northern,Mojkovac,302,25,0,0
2020-12-09,Northern,Petnjica,56,3,0,0
2020-12-09,Northern,Plav,79,1,0,0
2020-12-09,Northern,Pluzine,55,2,0,0
2020-12-09,Northern,Rozaje,1022,19,37,0
2020-12-09,Northern,Savnik,27,0,0,0
2020-12-09,Northern,Zabljak,108,0,1,0
2020-12-09,Northern,Pljevlja,1233,24,3,0
2020-12-10,Central,Podgorica,15205,101,276,1
2020-12-10,Central,Cetinje,974,23,24,1
2020-12-10,Central,Danilovgrad,296,7,3,0
2020-12-10,Central,Niksic,4949,57,69,1
2020-12-10,Central,Tuzi,230,8,10,0
2020-12-10,Costal,Bar,1576,28,12,1
2020-12-10,Costal,Budva,1367,28,6,1
2020-12-10,Costal,Herceg Novi,1049,35,17,0
2020-12-10,Costal,Kotor,1061,17,17,1
2020-12-10,Costal,Tivat,657,21,20,0
2020-12-10,Costal,Ulcinj,951,31,15,0
2020-12-10,Northern,Andrijevica,212,7,2,1
2020-12-10,Northern,Berane,2072,46,41,1
2020-12-10,Northern,Bijelo Polje,2089,57,28,2
2020-12-10,Northern,Gusinje,22,0,0,0
2020-12-10,Northern,Kolasin,168,18,0,0
2020-12-10,Northern,Mojkovac,305,25,3,0
2020-12-10,Northern,Petnjica,57,3,1,0
2020-12-10,Northern,Plav,80,1,1,0
2020-12-10,Northern,Pluzine,60,2,5,0
2020-12-10,Northern,Rozaje,1023,19,1,0
2020-12-10,Northern,Savnik,27,0,0,0
2020-12-10,Northern,Zabljak,108,0,0,0
2020-12-10,Northern,Pljevlja,1240,24,7,0
2020-12-11,Central,Podgorica,15370,101,165,0
2020-12-11,Central,Cetinje,993,23,19,0
2020-12-11,Central,Danilovgrad,298,7,2,0
2020-12-11,Central,Niksic,4990,57,41,0
2020-12-11,Central,Tuzi,235,8,5,0
2020-12-11,Costal,Bar,1601,29,25,1
2020-12-11,Costal,Budva,1399,28,32,0
2020-12-11,Costal,Herceg Novi,1054,36,5,1
2020-12-11,Costal,Kotor,1073,17,12,0
2020-12-11,Costal,Tivat,663,21,6,0
2020-12-11,Costal,Ulcinj,957,31,6,0
2020-12-11,Northern,Andrijevica,212,7,0,0
2020-12-11,Northern,Berane,2086,47,14,1
2020-12-11,Northern,Bijelo Polje,2119,57,30,0
2020-12-11,Northern,Gusinje,22,0,0,0
2020-12-11,Northern,Kolasin,169,18,1,0
2020-12-11,Northern,Mojkovac,308,25,3,0
2020-12-11,Northern,Petnjica,60,3,3,0
2020-12-11,Northern,Plav,80,1,0,0
2020-12-11,Northern,Pluzine,62,2,2,0
2020-12-11,Northern,Rozaje,1024,19,1,0
2020-12-11,Northern,Savnik,27,0,0,0
2020-12-11,Northern,Zabljak,108,0,0,0
2020-12-11,Northern,Pljevlja,1249,24,9,0
2020-12-12,Central,Podgorica,15619,106,249,5
2020-12-12,Central,Cetinje,1006,25,13,2
2020-12-12,Central,Danilovgrad,301,7,3,0
2020-12-12,Central,Niksic,5013,58,23,1
2020-12-12,Central,Tuzi,240,8,5,0
2020-12-12,Costal,Bar,1625,30,24,1
2020-12-12,Costal,Budva,1413,28,14,0
2020-12-12,Costal,Herceg Novi,1073,36,19,0
2020-12-12,Costal,Kotor,1083,17,10,0
2020-12-12,Costal,Tivat,675,21,12,0
2020-12-12,Costal,Ulcinj,959,31,2,0
2020-12-12,Northern,Andrijevica,212,7,0,0
2020-12-12,Northern,Berane,2089,47,3,0
2020-12-12,Northern,Bijelo Polje,2124,57,5,0
2020-12-12,Northern,Gusinje,22,0,0,0
2020-12-12,Northern,Kolasin,169,18,0,0
2020-12-12,Northern,Mojkovac,311,25,3,0
2020-12-12,Northern,Petnjica,60,3,0,0
2020-12-12,Northern,Plav,80,1,0,0
2020-12-12,Northern,Pluzine,62,2,0,0
2020-12-12,Northern,Rozaje,1039,19,15,0
2020-12-12,Northern,Savnik,27,0,0,0
2020-12-12,Northern,Zabljak,108,0,0,0
2020-12-12,Northern,Pljevlja,1251,24,2,0
2020-12-13,Central,Podgorica,15766,107,147,1
2020-12-13,Central,Cetinje,1037,25,31,0
2020-12-13,Central,Danilovgrad,303,7,2,0
2020-12-13,Central,Niksic,5108,59,95,1
